0.1	0.923853105	1	0.465863501	0.148214663
0.2	0.956428536	1	0.598191619	0.10658237
0.3	0.986682686	1	0.768624074	0.087868355
0.4	1	0.924595688	0.793081995	0.067776193
0.5	1	0.867596863	0.859496246	0.060398606
0.6	1	0.82459504	0.939879265	0.054838954
0.7	0.994260709	0.767096311	1	0.048569982
0.8	0.989744269	0.706401791	1	0.043055996
0.9	1	0.651925167	0.952748897	0.037270974
