0.1	0.944289455	1	0.280566848	0.148753995
0.2	0.963015765	1	0.456124798	0.097444188
0.3	0.973973596	1	0.574153084	0.085544554
0.4	0.989496531	1	0.700462939	0.07871006
0.5	1	0.989720919	0.810129903	0.07462284
0.6	1	0.955417362	0.981454054	0.068687318
0.7	0.866989641	0.805449815	1	0.057432372
0.8	0.878768228	0.713179677	1	0.046679829
0.9	0.93477687	0.62680261	1	0.040485772
